LoanID,ApplicationID,CustomerID,Product,LoanAmount,InterestRate,LoanTermDays,DisbursementDate,OutstandingBalance,LoanStatus
L0004103,APP0005942,C004671,Nano,146.14,17.89,30,2025-05-15,14.56,Active
L0004104,APP0005943,C001782,ACS,24.27,9.22,7,2025-02-15,0.25,Active
L0004105,APP0005945,C001795,Nano,66.65,15.19,30,2025-06-19,32.0,Active
L0004106,APP0005946,C004405,ACS,19.66,8.52,7,2025-06-30,5.54,Active
L0004107,APP0005947,C004497,ACS,14.74,7.32,7,2025-07-24,4.03,Active
L0004108,APP0005948,C003507,Nano,127.03,16.31,30,2025-05-10,23.22,Active
L0004109,APP0005949,C003379,ACS,13.76,8.06,7,2025-01-22,4.99,Defaulted
L0004110,APP0005950,C001814,Nano,163.87,13.51,30,2025-05-02,3.59,Closed
L0004111,APP0005953,C001081,ACS,11.89,7.04,7,2025-04-29,0.0,Closed
L0004112,APP0005954,C002032,Nano,107.26,12.6,30,2025-03-21,18.15,Active
L0004113,APP0005955,C004387,ACS,12.86,8.81,7,2025-03-27,8.63,Defaulted
L0004114,APP0005956,C003492,ACS,28.22,7.36,7,2025-03-15,0.0,Closed
L0004115,APP0005957,C000547,Nano,28.6,16.06,30,2025-01-15,0.0,Active
L0004116,APP0005959,C000340,Nano,268.69,12.81,30,2025-02-10,0.0,Closed
L0004117,APP0005961,C004600,Nano,188.33,15.71,30,2025-04-30,2.36,Closed
L0004118,APP0005962,C000362,ACS,15.15,9.7,7,2025-04-15,1.92,Active
L0004119,APP0005964,C004341,Nano,262.51,16.13,30,2025-03-29,0.0,Closed
L0004120,APP0005966,C001157,ACS,19.1,8.51,7,2025-03-18,0.0,Closed
L0004121,APP0005969,C003027,Nano,55.61,12.89,30,2025-03-06,8.12,Active
L0004122,APP0005973,C001586,ACS,13.82,9.54,7,2025-01-15,0.0,Closed
L0004123,APP0005974,C002152,Nano,149.78,15.51,30,2025-08-20,107.96,Active
L0004124,APP0005975,C000244,Nano,25.02,16.01,30,2025-02-07,0.0,Closed
L0004125,APP0005979,C001384,ACS,28.82,8.99,7,2025-02-11,0.0,Closed
L0004126,APP0005983,C003657,Nano,257.8,17.49,30,2025-09-15,132.53,Active
L0004127,APP0005984,C001471,ACS,8.3,8.26,7,2025-07-01,2.24,Active
L0004128,APP0005986,C000655,Nano,261.71,14.59,30,2025-03-19,116.01,Active
L0004129,APP0005988,C001444,ACS,22.34,9.81,7,2025-12-09,21.43,Active
L0004130,APP0005991,C002307,Nano,176.8,12.13,30,2025-07-05,68.22,Active
L0004131,APP0005993,C000982,ACS,28.27,7.45,7,2025-07-25,9.91,Active
L0004132,APP0005994,C001319,Nano,282.88,12.1,30,2025-05-14,18.15,Active
L0004133,APP0005997,C000001,ACS,11.27,8.24,7,2025-03-25,0.0,Active
L0004134,APP0005998,C001814,BNPL,765.39,4.84,173,2025-06-14,118.64,Active
L0004135,APP0005999,C004418,ACS,21.54,7.82,7,2025-03-02,0.54,Active
L0004136,APP0006000,C004161,Nano,265.09,16.47,30,2025-08-20,103.2,Active
L0004137,APP0006002,C000176,ACS,11.96,6.45,7,2025-05-24,1.59,Active
L0004138,APP0006003,C002839,BNPL,625.6,4.11,104,2025-02-10,463.06,Defaulted
L0004139,APP0006004,C003477,ACS,15.97,6.53,7,2025-11-07,12.13,Active
L0004140,APP0006005,C001273,ACS,28.23,9.18,7,2025-01-16,0.0,Active
L0004141,APP0006006,C001518,Nano,134.49,14.85,30,2025-04-22,5.3,Active
L0004142,APP0006007,C003370,Nano,37.76,16.57,30,2025-04-19,4.13,Active
L0004143,APP0006008,C002685,Nano,157.14,13.2,30,2025-09-29,116.51,Active
L0004144,APP0006010,C004184,Nano,22.99,12.64,30,2025-03-06,0.0,Closed
L0004145,APP0006013,C004731,ACS,7.93,8.87,7,2025-08-04,3.08,Active
L0004146,APP0006015,C000555,BNPL,350.8,2.49,122,2025-05-01,11.19,Active
L0004147,APP0006016,C003663,BNPL,834.66,4.36,151,2025-01-14,0.0,Active
L0004148,APP0006017,C002802,ACS,22.42,9.75,7,2025-07-24,7.96,Active
L0004149,APP0006019,C001303,ACS,5.17,8.77,7,2025-01-19,3.67,Defaulted
L0004150,APP0006020,C000318,Nano,249.56,13.43,30,2025-02-12,0.0,Active
L0004151,APP0006021,C000858,Nano,281.3,13.12,30,2025-01-19,165.1,Defaulted
L0004152,APP0006023,C001141,ACS,7.97,8.98,7,2025-03-25,0.0,Closed
L0004153,APP0006024,C004685,ACS,14.78,6.71,7,2025-02-27,0.0,Closed
L0004154,APP0006025,C002367,ACS,8.06,6.91,7,2025-05-04,0.32,Active
L0004155,APP0006027,C003272,ACS,16.31,8.41,7,2025-04-13,2.27,Active
L0004156,APP0006028,C003439,ACS,27.75,8.17,7,2025-04-22,0.0,Closed
L0004157,APP0006029,C000898,ACS,16.35,8.2,7,2025-05-18,1.12,Active
L0004158,APP0006030,C004199,ACS,7.27,9.26,7,2025-03-02,2.52,Active
L0004159,APP0006031,C003689,Nano,120.06,14.87,30,2025-01-14,71.47,Defaulted
L0004160,APP0006032,C002984,ACS,29.29,6.27,7,2025-03-08,0.0,Closed
L0004161,APP0006033,C000606,BNPL,888.86,3.44,129,2025-04-15,121.57,Active
L0004162,APP0006034,C002428,BNPL,562.45,4.15,152,2025-03-08,417.13,Defaulted
L0004163,APP0006036,C001187,ACS,9.1,6.79,7,2025-02-12,0.0,Closed
L0004164,APP0006037,C004680,Nano,58.6,17.37,30,2025-03-01,0.0,Closed
L0004165,APP0006038,C000970,ACS,8.89,7.06,7,2025-04-06,3.1,Active
L0004166,APP0006039,C003032,Nano,168.97,17.99,30,2025-09-29,86.1,Active
L0004167,APP0006041,C000341,ACS,12.41,9.49,7,2025-03-24,3.3,Defaulted
L0004168,APP0006043,C002367,ACS,16.67,6.84,7,2025-04-24,2.5,Active
L0004169,APP0006044,C001574,Nano,186.76,13.56,30,2025-03-15,0.0,Closed
L0004170,APP0006045,C001163,Nano,170.07,15.24,30,2025-08-15,66.05,Active
L0004171,APP0006046,C002443,ACS,24.28,7.53,7,2025-08-06,16.98,Active
L0004172,APP0006047,C000530,Nano,281.98,12.6,30,2025-09-26,145.48,Active
L0004173,APP0006048,C003000,ACS,26.18,6.35,7,2025-05-30,2.93,Active
L0004174,APP0006051,C002547,Nano,137.25,15.46,30,2025-05-12,66.37,Active
L0004175,APP0006052,C003707,Nano,40.66,17.74,30,2025-08-22,21.48,Active
L0004176,APP0006055,C004659,ACS,28.5,8.79,7,2025-02-09,0.0,Closed
L0004177,APP0006057,C003751,BNPL,776.34,2.01,132,2025-03-24,0.0,Active
L0004178,APP0006058,C002391,Nano,210.2,13.52,30,2025-03-01,105.02,Defaulted
L0004179,APP0006059,C001300,BNPL,853.86,2.01,176,2025-06-26,233.15,Active
L0004180,APP0006061,C001759,BNPL,592.61,4.76,93,2025-06-23,476.05,Defaulted
L0004181,APP0006062,C002745,Nano,271.53,12.85,30,2025-03-30,0.0,Active
L0004182,APP0006063,C000756,BNPL,151.1,2.07,125,2025-05-18,43.92,Active
L0004183,APP0006066,C003531,Nano,175.56,15.14,30,2025-06-25,25.67,Active
L0004184,APP0006068,C003689,ACS,24.64,8.55,7,2025-04-27,0.0,Closed
L0004185,APP0006069,C000876,ACS,16.91,6.51,7,2025-02-12,0.0,Closed
L0004186,APP0006070,C001048,BNPL,712.73,2.46,123,2025-06-08,173.43,Active
L0004187,APP0006071,C001262,Nano,177.62,13.38,30,2025-06-09,25.3,Active
L0004188,APP0006072,C003899,BNPL,277.46,4.24,130,2025-03-02,0.0,Closed
L0004189,APP0006073,C001327,ACS,16.4,6.92,7,2025-06-19,4.93,Active
L0004190,APP0006074,C001678,Nano,51.05,13.48,30,2025-05-20,21.76,Active
L0004191,APP0006076,C001166,ACS,15.99,8.16,7,2025-07-03,4.24,Active
L0004192,APP0006077,C004281,ACS,22.46,9.58,7,2025-03-08,0.0,Closed
L0004193,APP0006078,C000608,ACS,11.74,6.42,7,2025-07-06,3.45,Active
L0004194,APP0006079,C004562,ACS,14.83,9.61,7,2025-01-21,0.0,Active
L0004195,APP0006080,C004152,ACS,15.29,9.39,7,2025-04-16,0.0,Closed
L0004196,APP0006081,C004741,ACS,9.29,9.94,7,2025-03-11,0.0,Closed
L0004197,APP0006082,C003116,Nano,225.1,12.65,30,2025-03-03,0.0,Closed
L0004198,APP0006083,C003421,Nano,207.4,12.3,30,2025-02-16,75.26,Defaulted
L0004199,APP0006084,C004207,Nano,132.22,14.77,30,2025-01-23,0.0,Closed
L0004200,APP0006085,C003548,Nano,64.35,15.24,30,2025-02-12,0.0,Closed
L0004201,APP0006086,C002808,ACS,24.68,6.05,7,2025-02-09,20.76,Defaulted
L0004202,APP0006087,C002106,BNPL,723.64,3.63,168,2025-04-19,64.11,Active
L0004203,APP0006088,C004302,ACS,21.6,6.87,7,2025-01-12,0.0,Closed
L0004204,APP0006089,C001581,ACS,28.64,7.79,7,2025-10-31,18.81,Active
L0004205,APP0006090,C002783,BNPL,823.21,3.98,134,2025-02-11,0.0,Closed
L0004206,APP0006091,C000302,Nano,271.64,17.18,30,2025-07-10,216.72,Active
L0004207,APP0006092,C003230,Nano,232.93,16.44,30,2025-01-07,0.0,Closed
L0004208,APP0006093,C000660,Nano,228.74,17.31,30,2025-02-03,91.27,Defaulted
L0004209,APP0006094,C000282,BNPL,782.56,4.71,172,2025-05-20,121.48,Active
L0004210,APP0006096,C003349,BNPL,572.49,2.74,163,2025-06-23,79.57,Active
L0004211,APP0006097,C004120,BNPL,469.45,2.46,117,2025-08-06,310.2,Active
L0004212,APP0006098,C002989,ACS,29.03,9.87,7,2025-02-17,0.0,Active
L0004213,APP0006099,C003271,ACS,29.22,7.22,7,2025-05-29,0.96,Active
L0004214,APP0006101,C000534,BNPL,617.21,3.69,147,2025-06-25,89.7,Active
L0004215,APP0006104,C001736,ACS,10.26,8.27,7,2025-02-16,0.0,Closed
L0004216,APP0006105,C003740,Nano,48.31,16.01,30,2025-03-03,0.0,Closed
L0004217,APP0006107,C001734,ACS,10.32,9.52,7,2025-02-22,8.1,Defaulted
L0004218,APP0006108,C003005,BNPL,584.57,4.54,171,2025-03-04,0.0,Closed
L0004219,APP0006109,C000299,ACS,27.54,9.98,7,2025-02-13,17.87,Defaulted
L0004220,APP0006111,C001988,Nano,199.44,16.67,30,2025-07-07,80.49,Active
L0004221,APP0006112,C004590,Nano,149.53,15.08,30,2025-02-23,58.17,Defaulted
L0004222,APP0006113,C002482,ACS,5.34,8.39,7,2025-06-09,0.76,Active
L0004223,APP0006115,C004252,ACS,14.27,6.58,7,2025-07-12,4.51,Active
L0004224,APP0006116,C003649,Nano,108.63,14.67,30,2025-04-07,35.05,Active
L0004225,APP0006117,C002740,Nano,105.61,14.36,30,2025-04-24,0.0,Closed
L0004226,APP0006119,C002019,ACS,19.59,9.44,7,2025-09-06,10.01,Active
L0004227,APP0006121,C001544,ACS,25.82,9.32,7,2025-01-15,0.0,Active
L0004228,APP0006122,C001569,BNPL,341.61,4.46,152,2025-03-06,0.0,Active
L0004229,APP0006123,C004143,ACS,12.17,9.14,7,2025-05-18,0.55,Active
L0004230,APP0006127,C001719,ACS,8.66,9.97,7,2025-03-23,0.0,Closed
L0004231,APP0006128,C003253,BNPL,458.33,4.28,138,2025-07-24,120.76,Active
L0004232,APP0006129,C002652,ACS,18.57,8.75,7,2025-10-17,11.77,Active
L0004233,APP0006131,C000150,ACS,29.18,6.88,7,2025-01-13,0.0,Closed
L0004234,APP0006132,C002744,ACS,25.43,6.39,7,2025-03-18,0.0,Active
L0004235,APP0006133,C001745,Nano,130.26,17.82,30,2025-04-21,93.7,Defaulted
L0004236,APP0006134,C004608,ACS,25.72,7.22,7,2025-03-16,0.0,Closed
L0004237,APP0006137,C001916,Nano,77.71,14.64,30,2025-08-01,49.11,Active
L0004238,APP0006138,C001339,ACS,15.92,6.48,7,2025-05-11,7.7,Defaulted
L0004239,APP0006139,C003570,Nano,191.95,14.06,30,2025-03-31,0.0,Closed
L0004240,APP0006140,C002574,BNPL,830.67,4.33,135,2025-09-02,441.22,Active
L0004241,APP0006142,C003011,ACS,29.49,8.93,7,2025-02-01,0.0,Closed
L0004242,APP0006143,C000893,ACS,26.16,6.96,7,2025-02-05,0.0,Closed
L0004243,APP0006144,C004251,ACS,9.8,8.87,7,2025-07-17,3.18,Active
L0004244,APP0006145,C001207,Nano,258.16,16.84,30,2025-06-28,47.99,Active
L0004245,APP0006148,C001577,Nano,104.82,17.58,30,2025-09-17,70.95,Active
L0004246,APP0006149,C000011,Nano,221.98,17.11,30,2025-02-05,0.0,Closed
L0004247,APP0006150,C004599,Nano,140.51,17.93,30,2025-04-23,12.74,Active
L0004248,APP0006151,C002761,ACS,26.58,8.38,7,2025-07-12,14.03,Active
L0004249,APP0006152,C000737,Nano,284.86,12.87,30,2025-04-18,0.0,Closed
L0004250,APP0006153,C000173,ACS,27.26,7.2,7,2025-05-06,0.71,Closed
L0004251,APP0006154,C001381,Nano,149.94,13.86,30,2025-06-06,22.39,Active
L0004252,APP0006156,C000170,BNPL,638.69,2.59,155,2025-04-02,7.76,Closed
L0004253,APP0006157,C001805,Nano,71.57,16.2,30,2025-10-31,50.01,Active
L0004254,APP0006160,C002071,ACS,6.04,6.68,7,2025-05-12,0.58,Active
L0004255,APP0006162,C001207,BNPL,218.96,2.89,129,2025-03-19,72.37,Defaulted
L0004256,APP0006163,C004132,BNPL,898.1,3.42,100,2025-02-16,0.0,Active
L0004257,APP0006165,C000666,Nano,297.93,16.7,30,2025-03-21,230.42,Defaulted
L0004258,APP0006166,C000053,ACS,15.94,7.01,7,2025-01-10,0.0,Closed
L0004259,APP0006167,C000247,Nano,62.27,15.59,30,2025-04-17,48.95,Defaulted
L0004260,APP0006169,C004954,ACS,10.34,7.8,7,2025-05-09,0.26,Closed
L0004261,APP0006170,C003675,BNPL,246.39,4.82,176,2025-02-19,0.0,Closed
L0004262,APP0006171,C000460,BNPL,816.39,2.27,143,2025-03-11,76.81,Active
L0004263,APP0006172,C003492,BNPL,228.64,3.18,173,2025-04-02,0.0,Closed
L0004264,APP0006173,C003864,ACS,17.13,8.87,7,2025-03-26,0.23,Active
L0004265,APP0006174,C003929,ACS,25.52,6.44,7,2025-03-13,0.0,Closed
L0004266,APP0006175,C003736,Nano,188.9,13.93,30,2025-04-25,0.0,Closed
L0004267,APP0006176,C003471,ACS,23.77,9.44,7,2025-05-23,12.92,Defaulted
L0004268,APP0006180,C004629,Nano,21.26,15.04,30,2025-02-11,0.0,Closed
L0004269,APP0006181,C002501,ACS,25.58,6.19,7,2025-05-07,17.08,Defaulted
L0004270,APP0006182,C002145,ACS,21.42,9.66,7,2025-03-30,0.0,Closed
L0004271,APP0006185,C001854,ACS,29.69,9.91,7,2025-03-09,0.0,Closed
L0004272,APP0006186,C004433,ACS,21.24,7.9,7,2025-02-27,0.0,Closed
L0004273,APP0006187,C004635,ACS,26.17,9.4,7,2025-07-23,7.06,Active
L0004274,APP0006188,C001023,ACS,26.5,8.92,7,2025-02-26,0.0,Closed
L0004275,APP0006189,C001377,Nano,298.73,12.61,30,2025-08-21,201.99,Active
L0004276,APP0006190,C001565,Nano,91.08,12.85,30,2025-06-13,38.74,Active
L0004277,APP0006191,C000799,ACS,16.96,7.03,7,2025-05-19,8.43,Active
L0004278,APP0006192,C004276,Nano,131.87,13.56,30,2025-03-19,0.0,Closed
L0004279,APP0006194,C002599,Nano,197.65,12.57,30,2025-03-09,44.97,Active
L0004280,APP0006195,C003557,ACS,16.36,9.12,7,2025-07-03,4.76,Active
L0004281,APP0006196,C002101,ACS,28.25,8.98,7,2025-04-22,10.75,Defaulted
L0004282,APP0006197,C004978,ACS,27.57,7.49,7,2025-02-02,12.42,Defaulted
L0004283,APP0006198,C004773,Nano,56.48,15.75,30,2025-04-26,1.85,Active
L0004284,APP0006200,C004444,Nano,21.92,12.45,30,2025-09-05,14.39,Active
L0004285,APP0006201,C000674,BNPL,629.7,2.44,116,2025-06-09,173.03,Active
L0004286,APP0006202,C004437,ACS,26.58,6.13,7,2025-02-11,0.0,Closed
L0004287,APP0006203,C002134,ACS,20.63,6.9,7,2025-02-06,0.0,Closed
L0004288,APP0006205,C004657,ACS,27.95,7.53,7,2025-02-25,0.0,Closed
L0004289,APP0006207,C000675,Nano,266.92,14.25,30,2025-01-23,0.0,Active
L0004290,APP0006209,C004411,ACS,7.16,7.28,7,2025-02-22,0.0,Closed
L0004291,APP0006210,C003458,ACS,19.58,6.13,7,2025-07-22,9.02,Active
L0004292,APP0006211,C002411,ACS,18.89,6.68,7,2025-07-11,5.0,Active
L0004293,APP0006212,C000240,Nano,280.77,17.61,30,2025-08-19,116.09,Active
L0004294,APP0006213,C002480,Nano,244.47,17.3,30,2025-06-27,49.92,Active
L0004295,APP0006214,C002779,ACS,11.12,9.7,7,2025-02-23,1.28,Active
L0004296,APP0006215,C004215,BNPL,781.78,4.69,134,2025-02-03,0.0,Closed
L0004297,APP0006216,C001093,Nano,125.3,16.33,30,2025-08-07,96.55,Active
L0004298,APP0006217,C001033,ACS,14.5,6.22,7,2025-04-04,2.34,Active
L0004299,APP0006218,C004636,ACS,27.82,7.44,7,2025-06-26,9.27,Active
L0004300,APP0006219,C004190,ACS,7.0,8.32,7,2025-07-23,3.94,Active
L0004301,APP0006220,C002809,Nano,67.61,15.35,30,2025-03-21,8.34,Active
L0004302,APP0006221,C002230,ACS,15.36,7.09,7,2025-06-11,2.3,Active
L0004303,APP0006223,C000762,BNPL,917.76,2.52,167,2025-12-18,840.67,Active
L0004304,APP0006224,C001217,BNPL,669.81,3.32,116,2025-01-21,0.0,Closed
L0004305,APP0006225,C002709,Nano,180.25,14.62,30,2025-05-01,3.65,Closed
L0004306,APP0006226,C002107,Nano,220.8,16.67,30,2025-02-19,0.0,Active
L0004307,APP0006228,C002648,Nano,167.79,13.63,30,2025-04-23,0.0,Closed
L0004308,APP0006229,C003266,BNPL,716.96,3.6,151,2025-05-01,140.94,Active
L0004309,APP0006232,C003058,Nano,94.11,17.33,30,2025-04-09,22.61,Active
L0004310,APP0006233,C002784,ACS,10.34,7.05,7,2025-06-10,3.6,Active
L0004311,APP0006237,C002620,ACS,24.05,9.18,7,2025-09-07,12.53,Active
L0004312,APP0006238,C001478,Nano,261.48,16.65,30,2025-01-17,231.79,Defaulted
L0004313,APP0006239,C003721,Nano,254.55,13.14,30,2025-04-04,105.88,Defaulted
L0004314,APP0006240,C002695,Nano,64.22,17.42,30,2025-01-06,0.0,Closed
L0004315,APP0006241,C001529,ACS,6.23,6.68,7,2025-04-27,0.0,Active
L0004316,APP0006242,C002350,ACS,19.65,8.73,7,2025-08-13,10.59,Active
L0004317,APP0006244,C000112,ACS,19.28,9.06,7,2025-05-01,4.15,Active
L0004318,APP0006245,C001706,Nano,86.16,17.09,30,2025-07-10,22.44,Active
L0004319,APP0006247,C001608,ACS,16.14,6.51,7,2025-04-04,11.86,Defaulted
L0004320,APP0006248,C003301,ACS,20.69,8.79,7,2025-05-29,0.51,Closed
L0004321,APP0006249,C001068,Nano,187.06,14.16,30,2025-03-27,110.83,Defaulted
L0004322,APP0006252,C000267,Nano,241.78,12.49,30,2025-09-14,124.42,Active
L0004323,APP0006254,C002989,Nano,117.62,12.8,30,2025-07-22,45.36,Active
L0004324,APP0006255,C001486,Nano,125.25,15.76,30,2025-04-01,0.0,Closed
L0004325,APP0006259,C004259,ACS,21.64,6.38,7,2025-03-19,0.0,Active
L0004326,APP0006260,C000010,ACS,10.66,6.18,7,2025-04-13,0.0,Closed
L0004327,APP0006261,C004321,BNPL,988.17,4.9,149,2025-01-19,289.73,Defaulted
L0004328,APP0006262,C001678,ACS,29.04,9.27,7,2025-08-11,20.97,Active
L0004329,APP0006263,C001481,Nano,189.1,16.72,30,2025-04-24,8.33,Active
L0004330,APP0006264,C003899,ACS,28.02,7.32,7,2025-02-11,15.31,Defaulted
L0004331,APP0006266,C000666,Nano,46.12,16.74,30,2025-03-07,0.0,Closed
L0004332,APP0006267,C002334,Nano,291.59,16.45,30,2025-03-03,0.0,Closed
L0004333,APP0006268,C004723,ACS,12.53,9.61,7,2025-08-11,4.9,Active
L0004334,APP0006269,C001658,ACS,10.12,8.97,7,2025-02-13,0.0,Active
L0004335,APP0006270,C002713,ACS,29.76,9.94,7,2025-03-27,0.0,Closed
L0004336,APP0006272,C003792,ACS,21.04,7.15,7,2025-01-27,0.0,Closed
L0004337,APP0006273,C004497,BNPL,939.34,4.18,171,2025-02-11,0.0,Closed
L0004338,APP0006274,C004885,ACS,29.78,6.63,7,2025-06-03,6.3,Active
L0004339,APP0006275,C001346,Nano,264.59,14.75,30,2025-02-12,0.0,Active
L0004340,APP0006277,C004623,BNPL,531.05,2.21,157,2025-04-24,0.0,Closed
L0004341,APP0006279,C001641,ACS,9.86,7.77,7,2025-05-27,0.25,Closed
L0004342,APP0006280,C001704,Nano,91.46,14.82,30,2025-05-05,13.08,Active
L0004343,APP0006281,C000883,BNPL,289.54,2.17,136,2025-07-07,156.42,Active
L0004344,APP0006282,C000423,Nano,214.65,13.06,30,2025-04-25,0.0,Active
L0004345,APP0006285,C003298,Nano,146.59,16.88,30,2025-04-29,6.03,Active
L0004346,APP0006286,C000061,ACS,14.11,6.65,7,2025-03-31,1.94,Active
L0004347,APP0006287,C000224,ACS,5.1,8.55,7,2025-06-26,3.56,Active
L0004348,APP0006288,C004345,Nano,84.74,14.65,30,2025-06-01,20.78,Active
L0004349,APP0006289,C003968,ACS,6.34,7.76,7,2025-02-17,0.0,Closed
L0004350,APP0006291,C004309,Nano,163.91,17.68,30,2025-07-30,52.86,Active
L0004351,APP0006293,C001689,BNPL,842.47,2.34,133,2025-02-27,0.0,Closed
L0004352,APP0006295,C003211,BNPL,459.47,3.4,153,2025-05-27,11.99,Closed
L0004353,APP0006296,C004229,ACS,12.88,6.78,7,2025-04-26,7.93,Defaulted
L0004354,APP0006297,C002659,ACS,8.91,9.83,7,2025-03-12,6.12,Defaulted
L0004355,APP0006300,C003682,BNPL,557.51,4.64,90,2025-08-07,218.97,Active
L0004356,APP0006302,C000903,ACS,19.97,7.23,7,2025-03-24,10.96,Defaulted
L0004357,APP0006303,C004302,ACS,13.61,7.4,7,2025-03-23,2.27,Active
L0004358,APP0006304,C000102,ACS,29.73,8.67,7,2025-04-04,0.0,Closed
L0004359,APP0006307,C000588,Nano,137.32,12.56,30,2025-03-11,2.94,Active
L0004360,APP0006308,C001636,Nano,241.67,12.76,30,2025-07-15,76.37,Active
L0004361,APP0006309,C002760,ACS,25.09,8.39,7,2025-05-06,19.28,Defaulted
L0004362,APP0006310,C000964,ACS,12.67,9.95,7,2025-07-25,3.44,Active
L0004363,APP0006311,C002753,Nano,42.14,16.77,30,2025-08-02,30.08,Active
L0004364,APP0006312,C003555,Nano,240.67,12.12,30,2025-04-27,93.23,Active
L0004365,APP0006314,C002795,ACS,11.64,7.49,7,2025-08-23,6.29,Active
L0004366,APP0006315,C003008,BNPL,861.94,3.36,153,2025-08-28,338.89,Active
L0004367,APP0006316,C004601,ACS,18.82,6.84,7,2025-05-18,2.19,Active
L0004368,APP0006317,C000174,Nano,233.79,13.7,30,2025-08-27,174.09,Active
L0004369,APP0006318,C003809,Nano,153.04,12.94,30,2025-01-24,0.0,Closed
L0004370,APP0006319,C004888,Nano,45.82,13.83,30,2025-02-06,0.0,Closed
L0004371,APP0006320,C004131,ACS,7.14,8.32,7,2025-05-15,0.27,Active
L0004372,APP0006322,C004513,Nano,299.71,12.62,30,2025-05-11,57.31,Active
L0004373,APP0006324,C004032,Nano,148.95,16.31,30,2025-02-18,0.0,Closed
L0004374,APP0006325,C001821,Nano,265.2,14.36,30,2025-02-22,0.0,Active
L0004375,APP0006327,C000425,ACS,19.19,9.46,7,2025-02-05,0.0,Active
L0004376,APP0006329,C003621,ACS,21.97,6.1,7,2025-04-28,0.0,Closed
L0004377,APP0006331,C004058,BNPL,946.37,4.79,122,2025-06-05,522.86,Active
L0004378,APP0006332,C001661,ACS,14.9,8.57,7,2025-04-23,0.0,Closed
L0004379,APP0006333,C003955,ACS,17.32,9.97,7,2025-09-19,10.02,Active
L0004380,APP0006335,C001635,BNPL,794.67,3.18,99,2025-02-25,0.0,Closed
L0004381,APP0006336,C002621,ACS,29.58,6.38,7,2025-06-24,13.46,Active
L0004382,APP0006338,C004380,BNPL,529.69,3.02,178,2025-06-24,81.39,Active
L0004383,APP0006339,C001875,ACS,18.24,9.85,7,2025-06-19,6.21,Active
L0004384,APP0006342,C004533,ACS,7.89,9.43,7,2025-06-05,1.63,Active
L0004385,APP0006343,C000142,BNPL,800.14,3.27,161,2025-01-29,0.0,Closed
L0004386,APP0006344,C000359,Nano,176.84,14.08,30,2025-04-23,0.0,Closed
L0004387,APP0006346,C002228,Nano,197.08,14.19,30,2025-08-11,177.96,Active
L0004388,APP0006348,C004506,Nano,165.7,16.66,30,2025-03-01,41.9,Active
L0004389,APP0006352,C003664,Nano,144.83,12.9,30,2025-07-16,43.23,Active
L0004390,APP0006353,C003469,Nano,69.17,17.01,30,2025-02-10,21.82,Defaulted
L0004391,APP0006354,C001805,ACS,21.83,6.03,7,2025-05-31,13.53,Defaulted
L0004392,APP0006356,C004147,ACS,18.31,7.86,7,2025-06-07,2.68,Active
L0004393,APP0006358,C003158,Nano,149.66,15.86,30,2025-04-27,2.56,Active
L0004394,APP0006360,C004060,ACS,10.93,6.33,7,2025-05-09,1.4,Active
L0004395,APP0006361,C003658,ACS,18.93,6.93,7,2025-06-16,11.05,Defaulted
L0004396,APP0006363,C002175,ACS,11.36,9.6,7,2025-05-29,1.51,Active
L0004397,APP0006365,C004427,Nano,202.3,13.3,30,2025-03-30,150.79,Defaulted
L0004398,APP0006367,C003500,ACS,7.24,9.82,7,2025-10-05,4.63,Active
L0004399,APP0006368,C002837,ACS,27.44,8.49,7,2025-04-08,10.15,Active
L0004400,APP0006370,C003446,ACS,17.34,9.27,7,2025-06-18,6.74,Active
L0004401,APP0006371,C000261,ACS,27.01,6.31,7,2025-03-01,0.0,Active
L0004402,APP0006372,C000605,Nano,277.63,16.32,30,2025-03-26,155.19,Defaulted
L0004403,APP0006374,C003843,Nano,46.21,16.12,30,2025-03-31,0.0,Closed
L0004404,APP0006375,C004477,BNPL,383.13,3.45,121,2025-07-13,101.45,Active
L0004405,APP0006377,C000379,BNPL,568.77,2.03,143,2025-02-11,0.0,Closed
L0004406,APP0006378,C000063,Nano,129.43,12.47,30,2025-01-14,0.0,Closed
L0004407,APP0006380,C003219,ACS,10.97,8.21,7,2025-03-26,3.36,Defaulted
L0004408,APP0006383,C000768,ACS,26.78,9.62,7,2025-02-11,0.0,Closed
L0004409,APP0006385,C001653,ACS,15.46,6.59,7,2025-02-10,11.14,Defaulted
L0004410,APP0006388,C002308,ACS,20.52,6.1,7,2025-05-05,0.6,Closed
L0004411,APP0006390,C004867,Nano,64.59,17.8,30,2025-08-30,24.84,Active
L0004412,APP0006392,C002889,ACS,7.25,7.0,7,2025-04-22,3.28,Defaulted
L0004413,APP0006393,C003273,ACS,18.38,6.83,7,2025-02-24,0.0,Closed
L0004414,APP0006395,C004996,ACS,17.02,8.13,7,2025-07-09,4.62,Active
L0004415,APP0006396,C003389,BNPL,787.13,4.47,115,2025-05-19,566.85,Active
L0004416,APP0006397,C003808,Nano,154.07,14.76,30,2025-05-29,9.3,Active
L0004417,APP0006399,C004511,ACS,22.64,6.54,7,2025-05-02,0.54,Closed
L0004418,APP0006400,C004832,BNPL,560.25,4.69,159,2025-07-19,248.8,Active
L0004419,APP0006401,C004522,Nano,283.98,16.81,30,2025-05-12,233.25,Defaulted
