ApplicationID,CustomerID,ApplicationDate,Product,RequestedAmount,BehavioralScoreAtDecision,Decision,DeclineReason
APP0004584,C004611,2025-04-04,Nano,21.73,306,Declined,Policy Rule Failure
APP0004585,C001190,2025-04-22,ACS,14.47,576,Declined,High Existing Exposure
APP0004586,C001246,2025-03-07,Nano,169.71,605,Declined,Incomplete Data
APP0004587,C000583,2025-02-04,ACS,23.37,646,Approved,
APP0004588,C001008,2025-05-23,ACS,11.91,588,Approved,
APP0004589,C000391,2025-01-01,ACS,15.18,617,Approved,
APP0004590,C000952,2025-06-05,Nano,262.5,714,Declined,Fraud Flag
APP0004591,C003279,2025-04-03,Nano,203.78,582,Approved,
APP0004592,C003487,2025-03-09,ACS,19.08,686,Declined,Low Behavioural Score
APP0004593,C003239,2025-03-30,Nano,159.13,477,Approved,
APP0004594,C004525,2025-01-24,ACS,17.81,873,Approved,
APP0004595,C004288,2025-02-05,ACS,12.53,504,Approved,
APP0004596,C001634,2025-08-12,Nano,38.1,455,Declined,Low Behavioural Score
APP0004597,C000949,2025-01-15,Nano,182.18,581,Approved,
APP0004598,C002104,2025-11-22,ACS,26.85,696,Approved,
APP0004599,C004638,2025-07-31,Nano,299.25,675,Approved,
APP0004600,C004841,2025-03-16,Nano,46.72,336,Declined,Low Behavioural Score
APP0004601,C001024,2025-07-22,Nano,76.81,763,Approved,
APP0004602,C000727,2025-06-17,Nano,217.32,731,Approved,
APP0004603,C003688,2025-03-02,Nano,175.83,660,Approved,
APP0004604,C004398,2025-04-01,Nano,263.57,461,Declined,Low Behavioural Score
APP0004605,C004752,2025-03-20,ACS,14.0,538,Approved,
APP0004606,C004797,2025-02-06,Nano,181.34,660,Declined,Fraud Flag
APP0004607,C001414,2025-05-13,ACS,27.7,691,Approved,
APP0004608,C003998,2025-03-27,ACS,21.68,632,Approved,
APP0004609,C003370,2025-04-30,BNPL,299.35,596,Declined,Low Behavioural Score
APP0004610,C001683,2025-04-30,Nano,236.92,751,Approved,
APP0004611,C000080,2025-08-05,ACS,8.66,730,Approved,
APP0004612,C003268,2025-07-28,Nano,49.71,623,Approved,
APP0004613,C001808,2025-05-25,ACS,13.49,557,Approved,
APP0004614,C001458,2025-01-20,ACS,17.28,442,Approved,
APP0004615,C000048,2025-08-20,Nano,212.29,611,Approved,
APP0004616,C000605,2025-05-14,Nano,240.87,626,Approved,
APP0004617,C000951,2025-02-23,Nano,199.62,642,Approved,
APP0004618,C000537,2025-05-27,ACS,23.73,626,Approved,
APP0004619,C004750,2025-04-14,Nano,299.59,769,Approved,
APP0004620,C000047,2025-03-02,ACS,5.68,568,Approved,
APP0004621,C001944,2025-04-28,Nano,261.11,549,Approved,
APP0004622,C004892,2025-04-29,ACS,18.9,652,Approved,
APP0004623,C000588,2025-02-10,Nano,129.19,840,Approved,
APP0004624,C003276,2025-07-01,Nano,67.91,732,Approved,
APP0004625,C001251,2025-09-02,BNPL,991.93,584,Approved,
APP0004626,C001607,2025-02-13,BNPL,649.24,701,Approved,
APP0004627,C002221,2025-07-15,ACS,20.53,772,Approved,
APP0004628,C002896,2025-03-07,BNPL,239.1,709,Approved,
APP0004629,C003805,2025-04-12,ACS,25.55,631,Approved,
APP0004630,C003096,2025-04-21,Nano,157.09,562,Declined,Duplicate Application
APP0004631,C000103,2025-02-23,Nano,51.72,775,Approved,
APP0004632,C000915,2025-06-06,Nano,39.3,797,Approved,
APP0004633,C003138,2025-10-17,Nano,295.0,544,Approved,
APP0004634,C001445,2025-03-09,ACS,5.35,467,Declined,Low Behavioural Score
APP0004635,C000300,2025-03-13,Nano,263.69,900,Approved,
APP0004636,C002737,2025-05-08,Nano,55.16,565,Approved,
APP0004637,C001586,2025-04-01,ACS,22.34,820,Approved,
APP0004638,C004199,2025-03-21,Nano,80.4,784,Approved,
APP0004639,C004448,2025-04-21,Nano,170.47,593,Approved,
APP0004640,C000648,2025-07-08,ACS,5.78,790,Approved,
APP0004641,C003886,2025-03-07,Nano,256.46,666,Approved,
APP0004642,C004292,2025-03-18,BNPL,329.93,683,Approved,
APP0004643,C003203,2025-06-22,Nano,238.25,606,Approved,
APP0004644,C003045,2025-01-11,ACS,26.88,886,Approved,
APP0004645,C002320,2025-02-21,ACS,16.81,796,Approved,
APP0004646,C002449,2025-02-03,ACS,29.05,746,Approved,
APP0004647,C000395,2025-02-28,ACS,21.11,589,Declined,Policy Rule Failure
APP0004648,C000720,2025-07-24,ACS,10.02,646,Approved,
APP0004649,C003421,2025-06-18,ACS,15.9,676,Approved,
APP0004650,C002750,2025-06-01,Nano,100.73,616,Declined,Policy Rule Failure
APP0004651,C000870,2025-06-17,BNPL,765.77,890,Approved,
APP0004652,C001769,2025-01-19,Nano,248.49,378,Declined,Fraud Flag
APP0004653,C003232,2025-08-29,Nano,51.37,608,Declined,Fraud Flag
APP0004654,C000945,2025-08-15,Nano,79.01,735,Approved,
APP0004655,C001054,2025-03-07,BNPL,136.65,657,Approved,
APP0004656,C004400,2025-08-04,ACS,22.36,746,Approved,
APP0004657,C002291,2025-01-23,BNPL,669.69,653,Declined,Incomplete Data
APP0004658,C002303,2025-06-26,Nano,85.74,734,Approved,
APP0004659,C000367,2025-04-09,ACS,21.01,769,Approved,
APP0004660,C000399,2025-08-09,Nano,142.46,796,Approved,
APP0004661,C003248,2025-05-21,BNPL,727.3,493,Declined,Fraud Flag
APP0004662,C001511,2025-09-27,BNPL,835.75,473,Declined,Low Behavioural Score
APP0004663,C001399,2025-04-03,Nano,71.2,510,Declined,Policy Rule Failure
APP0004664,C000908,2025-07-27,BNPL,686.16,328,Declined,Low Behavioural Score
APP0004665,C003768,2025-01-23,Nano,186.47,689,Approved,
APP0004666,C004697,2025-04-18,ACS,15.02,509,Declined,Duplicate Application
APP0004667,C001303,2025-04-20,ACS,13.98,852,Approved,
APP0004668,C001216,2025-03-30,ACS,29.19,393,Approved,
APP0004669,C003899,2025-03-31,Nano,33.71,703,Approved,
APP0004670,C002532,2025-06-19,BNPL,695.67,670,Approved,
APP0004671,C003971,2025-06-28,ACS,26.75,762,Declined,Fraud Flag
APP0004672,C003728,2025-08-03,ACS,27.98,598,Declined,Low Behavioural Score
APP0004673,C003978,2025-03-16,Nano,219.64,793,Approved,
APP0004674,C000793,2025-02-26,ACS,15.04,689,Approved,
APP0004675,C002676,2025-01-12,Nano,35.37,484,Declined,Low Behavioural Score
APP0004676,C002188,2025-08-18,ACS,21.49,550,Approved,
APP0004677,C004335,2025-06-24,ACS,24.17,414,Declined,Low Behavioural Score
APP0004678,C003267,2025-02-18,ACS,12.78,613,Approved,
APP0004679,C003726,2025-02-16,Nano,147.41,878,Approved,
APP0004680,C004410,2025-07-26,ACS,9.0,687,Approved,
APP0004681,C003453,2025-04-17,ACS,9.5,638,Approved,
APP0004682,C003271,2025-04-27,ACS,24.44,562,Declined,Duplicate Application
APP0004683,C002650,2025-05-12,BNPL,328.34,678,Approved,
APP0004684,C000401,2025-07-08,Nano,193.62,736,Approved,
APP0004685,C003605,2025-04-08,ACS,13.43,499,Declined,Low Behavioural Score
APP0004686,C001608,2025-02-11,Nano,155.61,593,Approved,
APP0004687,C000617,2025-03-28,Nano,187.75,690,Approved,
APP0004688,C001755,2025-05-14,BNPL,807.71,646,Approved,
APP0004689,C001736,2025-03-09,BNPL,379.07,781,Approved,
APP0004690,C001942,2025-04-17,Nano,64.19,632,Declined,Policy Rule Failure
APP0004691,C001401,2025-05-03,ACS,14.95,786,Approved,
APP0004692,C004709,2025-06-03,Nano,228.87,605,Approved,
APP0004693,C004418,2025-09-20,ACS,8.81,742,Approved,
APP0004694,C000179,2025-04-14,Nano,30.81,510,Approved,
APP0004695,C002484,2025-02-02,ACS,9.84,752,Approved,
APP0004696,C001511,2025-09-27,Nano,296.9,477,Declined,Low Behavioural Score
APP0004697,C004245,2025-02-04,Nano,92.6,633,Approved,
APP0004698,C002463,2025-07-11,ACS,23.11,544,Declined,Low Behavioural Score
APP0004699,C003172,2025-04-11,Nano,299.25,518,Declined,Low Behavioural Score
APP0004700,C000432,2025-06-19,BNPL,480.81,647,Approved,
APP0004701,C003566,2025-10-16,Nano,104.14,753,Approved,
APP0004702,C002418,2025-03-18,Nano,171.09,433,Declined,Incomplete Data
APP0004703,C004377,2025-03-20,Nano,274.1,493,Approved,
APP0004704,C000536,2025-04-04,ACS,11.99,560,Declined,Duplicate Application
APP0004705,C001515,2025-10-18,Nano,229.37,463,Declined,Fraud Flag
APP0004706,C004189,2025-05-13,BNPL,456.67,779,Approved,
APP0004707,C001171,2025-02-10,ACS,14.79,426,Declined,Low Behavioural Score
APP0004708,C001351,2025-04-18,Nano,59.95,302,Declined,Low Behavioural Score
APP0004709,C001512,2025-03-26,ACS,19.01,813,Approved,
APP0004710,C002616,2025-02-09,ACS,6.61,770,Approved,
APP0004711,C000274,2025-09-25,ACS,21.28,648,Approved,
APP0004712,C003092,2025-07-11,ACS,27.11,654,Approved,
APP0004713,C004049,2025-01-13,BNPL,356.82,620,Approved,
APP0004714,C001529,2025-04-15,ACS,16.57,710,Approved,
APP0004715,C000857,2025-03-14,ACS,15.15,665,Approved,
APP0004716,C001757,2025-02-14,BNPL,754.43,817,Approved,
APP0004717,C003228,2025-03-04,ACS,25.47,618,Approved,
APP0004718,C002553,2025-01-10,Nano,122.8,610,Approved,
APP0004719,C003019,2025-03-08,BNPL,714.78,634,Approved,
APP0004720,C004028,2025-02-06,BNPL,157.56,724,Approved,
APP0004721,C004740,2025-03-21,BNPL,622.0,729,Approved,
APP0004722,C002264,2025-03-11,BNPL,546.99,509,Approved,
APP0004723,C003803,2025-05-30,ACS,6.1,463,Declined,High Existing Exposure
APP0004724,C002455,2025-08-12,BNPL,875.87,592,Approved,
APP0004725,C000692,2025-03-27,Nano,142.13,567,Declined,High Existing Exposure
APP0004726,C002980,2025-03-26,ACS,25.51,712,Approved,
APP0004727,C004765,2025-08-30,BNPL,491.15,500,Declined,Fraud Flag
APP0004728,C002127,2025-06-05,ACS,13.14,483,Declined,Fraud Flag
APP0004729,C002702,2025-06-10,ACS,16.49,792,Approved,
APP0004730,C003631,2025-08-20,ACS,12.95,486,Declined,Low Behavioural Score
APP0004731,C004150,2025-05-26,ACS,8.68,726,Approved,
APP0004732,C000025,2025-02-03,ACS,18.97,524,Approved,
APP0004733,C000286,2025-10-05,ACS,6.18,464,Approved,
APP0004734,C002416,2025-06-19,Nano,24.22,845,Approved,
APP0004735,C000560,2025-05-16,BNPL,535.89,799,Approved,
APP0004736,C004616,2025-10-09,ACS,22.05,346,Declined,Policy Rule Failure
APP0004737,C003523,2025-05-11,Nano,269.26,687,Approved,
APP0004738,C003080,2025-03-12,BNPL,347.64,892,Approved,
APP0004739,C002919,2025-01-31,ACS,18.62,512,Declined,Fraud Flag
APP0004740,C002432,2025-03-21,ACS,28.0,712,Approved,
APP0004741,C000249,2025-03-08,ACS,7.3,392,Declined,Incomplete Data
APP0004742,C003861,2025-06-14,ACS,12.94,662,Approved,
APP0004743,C002391,2025-07-14,ACS,9.35,647,Approved,
APP0004744,C001966,2025-01-23,BNPL,662.4,535,Declined,Low Behavioural Score
APP0004745,C002184,2025-02-21,ACS,29.64,568,Approved,
APP0004746,C002337,2025-02-11,ACS,21.36,435,Declined,Incomplete Data
APP0004747,C004709,2025-07-13,ACS,27.12,594,Approved,
APP0004748,C000976,2025-02-22,ACS,22.54,522,Declined,Fraud Flag
APP0004749,C000886,2025-06-15,ACS,20.7,516,Declined,Incomplete Data
APP0004750,C000622,2025-04-30,ACS,13.36,606,Declined,Duplicate Application
APP0004751,C003104,2025-06-20,Nano,220.62,741,Approved,
APP0004752,C000128,2025-03-29,ACS,7.64,818,Approved,
APP0004753,C003960,2025-03-26,ACS,5.62,483,Declined,Incomplete Data
APP0004754,C003658,2025-05-13,BNPL,713.33,562,Approved,
APP0004755,C003545,2025-05-16,BNPL,917.16,418,Declined,Low Behavioural Score
APP0004756,C002341,2025-05-31,Nano,219.28,627,Approved,
APP0004757,C002052,2025-02-21,ACS,10.59,494,Approved,
APP0004758,C004697,2025-02-12,BNPL,855.58,516,Approved,
APP0004759,C004154,2025-10-14,ACS,18.15,401,Declined,Low Behavioural Score
APP0004760,C000885,2025-08-08,Nano,67.12,756,Approved,
APP0004761,C001294,2025-07-20,Nano,194.55,637,Approved,
APP0004762,C001220,2025-02-01,Nano,53.82,751,Approved,
APP0004763,C002365,2025-07-01,Nano,85.71,870,Approved,
APP0004764,C003194,2025-07-20,Nano,225.85,601,Approved,
APP0004765,C001106,2025-02-06,BNPL,968.6,469,Declined,Incomplete Data
APP0004766,C000273,2025-04-04,Nano,118.28,567,Declined,Policy Rule Failure
APP0004767,C001926,2025-09-20,Nano,74.76,693,Approved,
APP0004768,C002518,2025-08-11,ACS,8.78,535,Declined,Duplicate Application
APP0004769,C003362,2025-01-25,Nano,178.24,392,Approved,
APP0004770,C000618,2025-02-22,ACS,5.29,577,Approved,
APP0004771,C003447,2025-09-26,ACS,23.1,762,Approved,
APP0004772,C000807,2025-05-15,ACS,20.03,532,Approved,
APP0004773,C001467,2025-02-06,Nano,213.03,664,Approved,
APP0004774,C002561,2025-07-21,ACS,13.97,458,Declined,Low Behavioural Score
APP0004775,C000526,2025-03-21,ACS,7.65,646,Approved,
APP0004776,C002846,2025-03-03,ACS,29.14,610,Approved,
APP0004777,C000194,2025-03-30,ACS,25.86,586,Approved,
APP0004778,C001061,2025-07-20,ACS,18.58,636,Approved,
APP0004779,C002830,2025-01-05,Nano,71.21,488,Declined,Duplicate Application
APP0004780,C001357,2025-09-28,Nano,289.44,653,Declined,Incomplete Data
APP0004781,C002164,2025-08-10,ACS,12.87,711,Approved,
APP0004782,C001421,2025-05-09,Nano,268.54,797,Approved,
APP0004783,C002502,2025-03-11,Nano,81.06,434,Declined,Low Behavioural Score
APP0004784,C000710,2025-01-18,ACS,12.17,554,Approved,
APP0004785,C000779,2025-01-20,Nano,113.98,755,Approved,
APP0004786,C004829,2025-01-08,Nano,134.58,613,Approved,
APP0004787,C001661,2025-10-20,Nano,273.76,709,Approved,
APP0004788,C003461,2025-09-11,ACS,28.36,345,Declined,Duplicate Application
APP0004789,C000043,2025-04-25,ACS,6.93,564,Approved,
APP0004790,C000555,2025-05-24,BNPL,856.54,756,Approved,
APP0004791,C003939,2025-03-29,BNPL,453.3,597,Approved,
APP0004792,C001786,2025-02-13,ACS,20.04,378,Declined,Low Behavioural Score
APP0004793,C001502,2025-07-08,ACS,8.92,561,Approved,
APP0004794,C000864,2025-01-27,Nano,52.61,544,Approved,
APP0004795,C001333,2025-01-19,ACS,16.83,685,Approved,
APP0004796,C001172,2025-05-18,Nano,214.77,716,Approved,
APP0004797,C003987,2025-05-04,ACS,27.9,306,Declined,Incomplete Data
APP0004798,C004698,2025-01-22,Nano,296.19,701,Approved,
APP0004799,C000175,2025-03-28,ACS,25.67,461,Declined,Low Behavioural Score
APP0004800,C000684,2025-10-10,Nano,249.96,780,Approved,
APP0004801,C003137,2025-03-02,Nano,54.19,489,Declined,Incomplete Data
APP0004802,C004400,2025-06-10,BNPL,482.84,751,Approved,
APP0004803,C001585,2025-10-25,ACS,22.74,791,Approved,
APP0004804,C004210,2025-04-04,ACS,18.06,549,Declined,Duplicate Application
APP0004805,C000023,2025-01-03,BNPL,300.91,677,Approved,
APP0004806,C003719,2025-04-10,Nano,77.38,571,Declined,Low Behavioural Score
APP0004807,C004716,2025-02-22,BNPL,589.68,330,Approved,
APP0004808,C002484,2025-10-06,Nano,264.2,766,Approved,
APP0004809,C002922,2025-08-14,Nano,97.81,787,Approved,
APP0004810,C001292,2025-11-06,ACS,11.85,609,Approved,
APP0004811,C003927,2025-07-25,ACS,28.72,687,Approved,
APP0004812,C004155,2025-04-09,Nano,97.5,691,Declined,Fraud Flag
APP0004813,C004166,2025-05-08,Nano,44.91,620,Approved,
APP0004814,C004171,2025-04-02,ACS,15.1,789,Approved,
APP0004815,C000387,2025-09-06,Nano,220.33,574,Approved,
APP0004816,C002627,2025-02-04,ACS,29.8,609,Approved,
APP0004817,C002547,2025-06-29,ACS,13.95,718,Approved,
APP0004818,C000239,2025-08-20,ACS,5.32,640,Approved,
APP0004819,C004006,2025-08-01,ACS,14.3,773,Approved,
APP0004820,C000965,2025-06-06,ACS,18.83,601,Approved,
APP0004821,C002125,2025-03-06,Nano,83.43,823,Approved,
APP0004822,C000281,2025-06-30,BNPL,666.99,677,Approved,
APP0004823,C003947,2025-02-02,BNPL,266.14,775,Approved,
APP0004824,C000900,2025-06-19,ACS,29.27,501,Declined,Low Behavioural Score
APP0004825,C002583,2025-03-07,BNPL,240.6,602,Approved,
APP0004826,C002543,2025-01-29,ACS,23.17,339,Declined,High Existing Exposure
APP0004827,C000480,2025-02-09,Nano,229.89,740,Approved,
APP0004828,C004271,2025-02-03,Nano,173.82,725,Approved,
APP0004829,C000033,2025-02-24,ACS,11.61,726,Approved,
APP0004830,C003267,2025-09-10,ACS,15.23,611,Declined,High Existing Exposure
APP0004831,C000861,2025-05-18,ACS,23.79,599,Approved,
APP0004832,C003005,2025-06-24,ACS,14.97,681,Approved,
APP0004833,C001129,2025-09-10,Nano,135.79,349,Declined,Low Behavioural Score
APP0004834,C003740,2025-06-28,BNPL,578.67,564,Declined,High Existing Exposure
APP0004835,C002820,2025-05-01,ACS,20.84,603,Approved,
APP0004836,C003200,2025-03-22,Nano,247.34,557,Approved,
APP0004837,C004936,2025-06-11,BNPL,910.01,443,Declined,Low Behavioural Score
APP0004838,C002218,2025-07-28,ACS,5.69,677,Approved,
APP0004839,C003795,2025-06-23,Nano,240.86,481,Approved,
APP0004840,C004077,2025-05-23,ACS,21.85,494,Declined,Low Behavioural Score
APP0004841,C001623,2025-03-06,ACS,28.63,657,Approved,
APP0004842,C001551,2025-02-25,Nano,120.28,465,Declined,Policy Rule Failure
APP0004843,C003530,2025-03-22,ACS,27.86,548,Declined,High Existing Exposure
APP0004844,C004641,2025-04-22,BNPL,200.01,583,Approved,
APP0004845,C000075,2025-04-04,BNPL,461.1,496,Declined,Low Behavioural Score
APP0004846,C000581,2025-02-21,ACS,15.57,709,Approved,
APP0004847,C000845,2025-03-01,ACS,6.48,531,Approved,
APP0004848,C003189,2025-06-02,ACS,14.35,383,Declined,Low Behavioural Score
APP0004849,C002103,2025-07-28,Nano,105.83,666,Approved,
APP0004850,C002503,2025-04-23,ACS,26.04,468,Declined,Fraud Flag
APP0004851,C001586,2025-03-20,Nano,171.31,806,Approved,
APP0004852,C002129,2025-01-28,Nano,38.9,345,Declined,Low Behavioural Score
APP0004853,C003874,2025-06-13,ACS,15.78,758,Approved,
APP0004854,C002149,2025-01-28,Nano,98.19,473,Declined,High Existing Exposure
APP0004855,C001965,2025-01-28,ACS,9.95,519,Approved,
APP0004856,C000212,2025-02-13,Nano,151.3,586,Declined,Duplicate Application
APP0004857,C001892,2025-06-12,Nano,109.94,471,Declined,Low Behavioural Score
APP0004858,C003758,2025-02-22,ACS,16.85,591,Approved,
APP0004859,C000686,2025-04-03,Nano,146.84,591,Approved,
APP0004860,C001762,2025-03-09,BNPL,330.76,660,Approved,
APP0004861,C001427,2025-05-02,ACS,9.73,737,Approved,
APP0004862,C002384,2025-03-01,Nano,195.64,679,Approved,
APP0004863,C004107,2025-01-11,ACS,20.88,770,Approved,
APP0004864,C004238,2025-03-23,ACS,10.59,578,Approved,
APP0004865,C001919,2025-05-19,Nano,52.05,804,Approved,
APP0004866,C002886,2025-04-11,Nano,235.69,747,Approved,
APP0004867,C004089,2025-09-17,BNPL,800.86,589,Approved,
APP0004868,C004258,2025-05-02,Nano,171.66,639,Approved,
APP0004869,C003013,2025-03-20,BNPL,587.29,847,Approved,
APP0004870,C000686,2025-05-01,ACS,8.49,587,Declined,Low Behavioural Score
APP0004871,C001884,2025-05-20,Nano,256.84,728,Approved,
APP0004872,C001410,2025-02-01,Nano,122.85,500,Declined,Low Behavioural Score
APP0004873,C003401,2025-06-01,ACS,10.69,538,Declined,Low Behavioural Score
APP0004874,C001140,2025-03-13,ACS,15.68,548,Approved,
APP0004875,C000172,2025-05-20,ACS,8.6,646,Approved,
APP0004876,C004432,2025-08-03,Nano,93.98,691,Approved,
APP0004877,C000553,2025-07-04,Nano,134.16,761,Approved,
APP0004878,C003908,2025-03-05,BNPL,301.25,572,Declined,Incomplete Data
APP0004879,C004775,2025-11-02,ACS,11.43,691,Approved,
APP0004880,C004171,2025-05-05,Nano,158.51,772,Approved,
APP0004881,C002444,2025-03-01,ACS,22.81,513,Declined,Duplicate Application
APP0004882,C002844,2025-03-30,BNPL,523.37,495,Approved,
APP0004883,C003590,2025-07-01,ACS,29.79,556,Approved,
APP0004884,C001104,2025-08-30,ACS,7.23,614,Approved,
APP0004885,C002115,2025-03-30,ACS,17.79,583,Approved,
APP0004886,C001885,2025-04-14,ACS,15.07,629,Approved,
APP0004887,C001366,2025-04-09,ACS,9.87,715,Approved,
APP0004888,C002752,2025-07-08,ACS,5.61,492,Declined,Duplicate Application
APP0004889,C002101,2025-05-02,ACS,5.41,476,Declined,Low Behavioural Score
APP0004890,C000095,2025-08-02,Nano,216.36,754,Approved,
APP0004891,C000456,2025-07-19,ACS,19.86,807,Approved,
APP0004892,C003199,2025-10-13,Nano,194.93,437,Declined,High Existing Exposure
APP0004893,C002758,2025-03-17,ACS,11.48,551,Declined,Low Behavioural Score
APP0004894,C004275,2025-08-13,ACS,19.87,576,Approved,
APP0004895,C000368,2025-09-17,Nano,111.99,633,Declined,High Existing Exposure
APP0004896,C001629,2025-04-03,BNPL,944.13,559,Declined,Duplicate Application
APP0004897,C001938,2025-03-04,ACS,5.71,860,Approved,
APP0004898,C003399,2025-08-10,Nano,291.8,683,Approved,
APP0004899,C002184,2025-02-27,ACS,29.5,562,Approved,
APP0004900,C002418,2025-04-03,ACS,29.13,399,Declined,Duplicate Application
APP0004901,C004603,2025-01-01,ACS,26.48,696,Approved,
APP0004902,C000020,2025-04-21,Nano,119.71,746,Approved,
APP0004903,C004466,2025-08-30,ACS,27.17,696,Approved,
APP0004904,C001420,2025-02-23,ACS,11.19,695,Approved,
APP0004905,C000202,2025-05-25,ACS,13.55,743,Approved,
APP0004906,C002640,2025-06-02,Nano,298.39,691,Approved,
APP0004907,C001061,2025-01-30,Nano,86.72,615,Approved,
APP0004908,C003625,2025-07-11,ACS,12.65,362,Declined,High Existing Exposure
APP0004909,C003798,2025-02-06,Nano,235.92,602,Approved,
APP0004910,C002011,2025-09-02,ACS,24.98,811,Approved,
APP0004911,C003903,2025-02-13,ACS,13.61,600,Approved,
APP0004912,C000932,2025-05-10,ACS,25.55,749,Declined,Fraud Flag
APP0004913,C001681,2025-07-22,ACS,18.6,592,Declined,High Existing Exposure
APP0004914,C000306,2025-02-19,BNPL,680.43,665,Approved,
APP0004915,C003209,2025-09-26,Nano,265.65,580,Approved,
APP0004916,C003574,2025-04-08,Nano,138.42,658,Approved,
APP0004917,C003814,2025-07-20,ACS,8.38,567,Declined,Low Behavioural Score
APP0004918,C001826,2025-04-22,BNPL,876.47,502,Approved,
APP0004919,C004190,2025-04-17,ACS,19.34,757,Approved,
APP0004920,C003236,2025-02-16,ACS,28.58,521,Declined,Fraud Flag
APP0004921,C002877,2025-04-20,BNPL,642.42,709,Approved,
APP0004922,C001109,2025-03-09,Nano,47.83,664,Approved,
APP0004923,C004209,2025-02-03,Nano,107.12,341,Declined,Low Behavioural Score
APP0004924,C003774,2025-02-25,BNPL,807.78,630,Approved,
APP0004925,C004379,2025-09-15,ACS,12.26,761,Approved,
APP0004926,C001722,2025-11-02,ACS,25.81,652,Approved,
