PerformanceID,LoanID,ReportMonth,AmountDue,AmountPaid,OutstandingBalance,DaysPastDue,DelinquencyBucket,DefaultFlag
PF00023643,L0002851,2025-06-01,17.5,6.84,48.76,13,1-30,False
PF00023644,L0002851,2025-07-01,17.5,3.34,45.42,35,31-60,False
PF00023645,L0002851,2025-08-01,17.5,1.51,43.91,75,61-90,False
PF00023646,L0002851,2025-09-01,17.5,1.3,42.61,72,90+,False
PF00023647,L0002851,2025-10-01,17.5,0.0,42.61,91,90+,True
PF00023648,L0002852,2025-02-01,23.14,22.53,162.56,0,Current,False
PF00023649,L0002852,2025-03-01,23.14,19.62,142.94,4,1-30,False
PF00023650,L0002852,2025-04-01,23.14,22.74,120.2,0,Current,False
PF00023651,L0002852,2025-05-01,23.14,22.14,98.06,0,Current,False
PF00023652,L0002852,2025-06-01,23.14,22.44,75.62,0,Current,False
PF00023653,L0002852,2025-07-01,23.14,22.6,53.02,0,Current,False
PF00023654,L0002852,2025-08-01,23.14,22.51,30.51,0,Current,False
PF00023655,L0002852,2025-09-01,23.14,23.0,7.51,0,Current,False
PF00023656,L0002852,2025-10-01,23.14,22.09,0.0,0,Current,False
PF00023657,L0002852,2025-11-01,23.14,22.16,0.0,0,Current,False
PF00023658,L0002852,2025-12-01,23.14,22.99,0.0,0,Current,False
PF00023659,L0002853,2025-07-01,3.67,3.6,25.76,0,Current,False
PF00023660,L0002853,2025-08-01,3.67,3.49,22.27,0,Current,False
PF00023661,L0002853,2025-09-01,3.67,3.59,18.68,0,Current,False
PF00023662,L0002853,2025-10-01,3.67,3.66,15.02,0,Current,False
PF00023663,L0002853,2025-11-01,3.67,3.62,11.4,0,Current,False
PF00023664,L0002853,2025-12-01,3.67,3.51,7.89,0,Current,False
PF00023665,L0002854,2025-02-01,2.88,2.81,20.25,0,Current,False
PF00023666,L0002854,2025-03-01,2.88,2.74,17.51,0,Current,False
PF00023667,L0002854,2025-04-01,2.88,2.76,14.75,0,Current,False
PF00023668,L0002854,2025-05-01,2.88,1.5,13.25,10,1-30,False
PF00023669,L0002854,2025-06-01,2.88,2.84,10.41,0,Current,False
PF00023670,L0002854,2025-07-01,2.88,2.76,7.65,0,Current,False
PF00023671,L0002854,2025-08-01,2.88,2.8,4.85,0,Current,False
PF00023672,L0002854,2025-09-01,2.88,2.81,2.04,0,Current,False
PF00023673,L0002854,2025-10-01,2.88,2.81,0.0,0,Current,False
PF00023674,L0002854,2025-11-01,2.88,2.87,0.0,0,Current,False
PF00023675,L0002854,2025-12-01,2.88,2.84,0.0,0,Current,False
PF00023676,L0002855,2025-03-01,26.52,26.47,185.7,0,Current,False
PF00023677,L0002855,2025-04-01,26.52,26.41,159.29,0,Current,False
PF00023678,L0002855,2025-05-01,26.52,26.32,132.97,0,Current,False
PF00023679,L0002855,2025-06-01,26.52,25.96,107.01,0,Current,False
PF00023680,L0002855,2025-07-01,26.52,10.6,96.41,26,1-30,False
PF00023681,L0002855,2025-08-01,26.52,16.64,79.77,18,1-30,False
PF00023682,L0002855,2025-09-01,26.52,15.88,63.89,6,1-30,False
PF00023683,L0002855,2025-10-01,26.52,25.85,38.04,0,Current,False
PF00023684,L0002855,2025-11-01,26.52,25.34,12.7,0,Current,False
PF00023685,L0002855,2025-12-01,26.52,20.61,0.0,3,1-30,False
PF00023686,L0002856,2025-01-01,105.77,103.57,742.56,0,Current,False
PF00023687,L0002856,2025-02-01,105.77,104.06,638.5,0,Current,False
PF00023688,L0002856,2025-03-01,105.77,103.07,535.43,0,Current,False
PF00023689,L0002856,2025-04-01,105.77,40.12,495.31,25,1-30,False
PF00023690,L0002856,2025-05-01,105.77,5.93,489.38,48,31-60,False
PF00023691,L0002856,2025-06-01,105.77,24.88,464.5,38,31-60,False
PF00023692,L0002856,2025-07-01,105.77,8.35,456.15,70,61-90,False
PF00023693,L0002856,2025-08-01,105.77,21.68,434.47,77,61-90,False
PF00023694,L0002856,2025-09-01,105.77,13.68,420.79,83,90+,False
PF00023695,L0002856,2025-10-01,105.77,0.0,420.79,152,90+,True
PF00023696,L0002857,2025-03-01,22.23,21.45,156.4,0,Current,False
PF00023697,L0002857,2025-04-01,22.23,7.37,149.03,14,1-30,False
PF00023698,L0002857,2025-05-01,22.23,21.18,127.85,0,Current,False
PF00023699,L0002857,2025-06-01,22.23,6.99,120.86,5,1-30,False
PF00023700,L0002857,2025-07-01,22.23,21.96,98.9,0,Current,False
PF00023701,L0002857,2025-08-01,22.23,21.23,77.67,0,Current,False
PF00023702,L0002857,2025-09-01,22.23,21.73,55.94,0,Current,False
PF00023703,L0002857,2025-10-01,22.23,21.42,34.52,0,Current,False
PF00023704,L0002857,2025-11-01,22.23,21.15,13.37,0,Current,False
PF00023705,L0002857,2025-12-01,22.23,22.06,0.0,0,Current,False
PF00023706,L0002858,2025-02-01,30.09,29.71,211.0,0,Current,False
PF00023707,L0002858,2025-03-01,30.09,29.78,181.22,0,Current,False
PF00023708,L0002858,2025-04-01,30.09,24.54,156.68,29,1-30,False
PF00023709,L0002858,2025-05-01,30.09,18.2,138.48,18,1-30,False
PF00023710,L0002858,2025-06-01,30.09,29.27,109.21,0,Current,False
PF00023711,L0002858,2025-07-01,30.09,29.87,79.34,0,Current,False
PF00023712,L0002858,2025-07-01,30.09,10.59,68.75,3,1-30,False
PF00023713,L0002858,2025-08-01,30.09,12.95,55.8,34,31-60,False
PF00023714,L0002858,2025-09-01,30.09,8.91,46.89,70,61-90,False
PF00023715,L0002858,2025-10-01,30.09,1.41,45.48,72,61-90,False
PF00023716,L0002858,2025-11-01,30.09,2.55,42.93,66,90+,False
PF00023717,L0002858,2025-12-01,30.09,0.0,42.93,103,90+,True
PF00023718,L0002859,2025-06-01,0.64,0.63,4.52,0,Current,False
PF00023719,L0002859,2025-07-01,0.64,0.61,3.91,0,Current,False
PF00023720,L0002859,2025-08-01,0.64,0.62,3.29,0,Current,False
PF00023721,L0002859,2025-09-01,0.64,0.62,2.67,0,Current,False
PF00023722,L0002859,2025-10-01,0.64,0.62,2.05,0,Current,False
PF00023723,L0002859,2025-11-01,0.64,0.61,1.44,0,Current,False
PF00023724,L0002859,2025-12-01,0.64,0.63,0.81,0,Current,False
PF00023725,L0002860,2025-06-01,2.69,2.57,18.97,0,Current,False
PF00023726,L0002860,2025-07-01,2.69,2.59,16.38,0,Current,False
PF00023727,L0002860,2025-08-01,2.69,2.6,13.78,0,Current,False
PF00023728,L0002860,2025-09-01,2.69,2.59,11.19,0,Current,False
PF00023729,L0002860,2025-10-01,2.69,2.64,8.55,0,Current,False
PF00023730,L0002860,2025-11-01,2.69,1.16,7.39,1,1-30,False
PF00023731,L0002860,2025-12-01,2.69,0.22,7.17,31,31-60,False
PF00023732,L0002861,2025-07-01,1.03,1.0,7.28,0,Current,False
PF00023733,L0002861,2025-08-01,1.03,0.99,6.29,0,Current,False
PF00023734,L0002861,2025-09-01,1.03,0.99,5.3,0,Current,False
PF00023735,L0002861,2025-10-01,1.03,0.99,4.31,0,Current,False
PF00023736,L0002861,2025-11-01,1.03,0.98,3.33,0,Current,False
PF00023737,L0002861,2025-12-01,1.03,1.0,2.33,0,Current,False
PF00023738,L0002862,2025-05-01,23.96,23.58,168.14,0,Current,False
PF00023739,L0002862,2025-06-01,23.96,22.98,145.16,0,Current,False
PF00023740,L0002862,2025-07-01,23.96,23.56,121.6,0,Current,False
PF00023741,L0002862,2025-08-01,23.96,23.8,97.8,0,Current,False
PF00023742,L0002862,2025-09-01,23.96,23.49,74.31,0,Current,False
PF00023743,L0002862,2025-10-01,23.96,12.96,61.35,28,1-30,False
PF00023744,L0002862,2025-11-01,23.96,6.07,55.28,59,31-60,False
PF00023745,L0002862,2025-12-01,23.96,16.44,38.84,1,1-30,False
PF00023746,L0002863,2025-04-01,3.22,3.12,22.66,0,Current,False
PF00023747,L0002863,2025-05-01,3.22,3.13,19.53,0,Current,False
PF00023748,L0002863,2025-06-01,3.22,3.07,16.46,0,Current,False
PF00023749,L0002863,2025-07-01,3.22,3.16,13.3,0,Current,False
PF00023750,L0002863,2025-08-01,3.22,3.19,10.11,0,Current,False
PF00023751,L0002863,2025-09-01,3.22,3.07,7.04,0,Current,False
PF00023752,L0002863,2025-10-01,3.22,3.2,3.84,0,Current,False
PF00023753,L0002863,2025-11-01,3.22,3.09,0.75,0,Current,False
PF00023754,L0002863,2025-12-01,3.22,3.13,0.0,0,Current,False
PF00023755,L0002864,2025-09-01,3.75,3.7,26.28,0,Current,False
PF00023756,L0002864,2025-10-01,3.75,3.61,22.67,0,Current,False
PF00023757,L0002864,2025-11-01,3.75,3.75,18.92,0,Current,False
PF00023758,L0002864,2025-12-01,3.75,2.92,16.0,23,1-30,False
PF00023759,L0002865,2025-07-01,2.74,1.24,20.72,1,1-30,False
PF00023760,L0002865,2025-08-01,2.74,2.74,17.98,0,Current,False
PF00023761,L0002865,2025-09-01,2.74,2.63,15.35,0,Current,False
PF00023762,L0002865,2025-10-01,2.74,2.66,12.69,0,Current,False
PF00023763,L0002865,2025-11-01,2.74,2.63,10.06,0,Current,False
PF00023764,L0002865,2025-12-01,2.74,2.67,7.39,0,Current,False
PF00023765,L0002866,2025-02-01,2.64,1.88,19.2,26,1-30,False
PF00023766,L0002866,2025-03-01,2.64,1.91,17.29,30,1-30,False
PF00023767,L0002866,2025-04-01,2.64,0.34,16.95,51,31-60,False
PF00023768,L0002866,2025-05-01,2.64,0.0,16.95,77,61-90,False
PF00023769,L0002866,2025-06-01,2.64,0.2,16.75,81,61-90,False
PF00023770,L0002866,2025-07-01,2.64,0.08,16.67,79,61-90,False
PF00023771,L0002866,2025-08-01,2.64,0.6,16.07,65,90+,False
PF00023772,L0002866,2025-09-01,2.64,0.0,16.07,145,90+,True
PF00023773,L0002867,2025-03-01,1.2,0.9,8.74,16,1-30,False
PF00023774,L0002867,2025-04-01,1.2,0.41,8.33,55,31-60,False
PF00023775,L0002867,2025-05-01,1.2,0.14,8.19,79,61-90,False
PF00023776,L0002867,2025-06-01,1.2,0.24,7.95,84,90+,False
PF00023777,L0002867,2025-07-01,1.2,0.0,7.95,134,90+,True
PF00023778,L0002868,2025-01-01,19.09,18.99,133.73,0,Current,False
PF00023779,L0002868,2025-02-01,19.09,18.75,114.98,0,Current,False
PF00023780,L0002868,2025-03-01,19.09,18.47,96.51,0,Current,False
PF00023781,L0002868,2025-04-01,19.09,18.54,77.97,0,Current,False
PF00023782,L0002868,2025-05-01,19.09,18.46,59.51,0,Current,False
PF00023783,L0002868,2025-06-01,19.09,14.89,44.62,5,1-30,False
PF00023784,L0002868,2025-07-01,19.09,18.45,26.17,0,Current,False
PF00023785,L0002868,2025-08-01,19.09,18.78,7.39,0,Current,False
PF00023786,L0002868,2025-09-01,19.09,18.18,0.0,0,Current,False
PF00023787,L0002868,2025-10-01,19.09,11.21,0.0,14,1-30,False
PF00023788,L0002868,2025-11-01,19.09,1.56,0.0,46,31-60,False
PF00023789,L0002868,2025-12-01,19.09,5.04,0.0,66,61-90,False
PF00023790,L0002869,2025-05-01,97.52,41.32,738.88,25,1-30,False
PF00023791,L0002869,2025-06-01,97.52,68.8,670.08,10,1-30,False
PF00023792,L0002869,2025-07-01,97.52,87.72,582.36,25,1-30,False
PF00023793,L0002869,2025-08-01,97.52,26.76,555.6,60,31-60,False
PF00023794,L0002869,2025-09-01,97.52,63.32,492.28,13,1-30,False
PF00023795,L0002869,2025-10-01,97.52,42.34,449.94,34,31-60,False
PF00023796,L0002869,2025-11-01,97.52,2.34,447.6,76,61-90,False
PF00023797,L0002869,2025-12-01,97.52,24.37,423.23,75,90+,False
PF00023798,L0002870,2025-07-01,3.61,3.6,25.27,0,Current,False
PF00023799,L0002870,2025-08-01,3.61,3.51,21.76,0,Current,False
PF00023800,L0002870,2025-09-01,3.61,3.45,18.31,0,Current,False
PF00023801,L0002870,2025-10-01,3.61,3.6,14.71,0,Current,False
PF00023802,L0002870,2025-11-01,3.61,3.58,11.13,0,Current,False
PF00023803,L0002870,2025-12-01,3.61,3.46,7.67,0,Current,False
PF00023804,L0002871,2025-02-01,35.65,35.36,249.8,0,Current,False
PF00023805,L0002871,2025-03-01,35.65,34.11,215.69,0,Current,False
PF00023806,L0002871,2025-04-01,35.65,34.54,181.15,0,Current,False
PF00023807,L0002871,2025-05-01,35.65,27.25,153.9,5,1-30,False
PF00023808,L0002871,2025-06-01,35.65,13.36,140.54,20,1-30,False
PF00023809,L0002871,2025-07-01,35.65,17.29,123.25,55,31-60,False
PF00023810,L0002871,2025-08-01,35.65,1.9,121.35,60,31-60,False
PF00023811,L0002871,2025-09-01,35.65,13.14,108.21,53,31-60,False
PF00023812,L0002871,2025-10-01,35.65,3.76,104.45,34,31-60,False
PF00023813,L0002871,2025-11-01,35.65,15.48,88.97,57,31-60,False
PF00023814,L0002871,2025-12-01,35.65,7.48,81.49,86,61-90,False
PF00023815,L0002872,2025-04-01,0.79,0.77,5.58,0,Current,False
PF00023816,L0002872,2025-05-01,0.79,0.77,4.81,0,Current,False
PF00023817,L0002872,2025-06-01,0.79,0.77,4.04,0,Current,False
PF00023818,L0002872,2025-07-01,0.79,0.77,3.27,0,Current,False
PF00023819,L0002872,2025-08-01,0.79,0.75,2.52,0,Current,False
PF00023820,L0002872,2025-09-01,0.79,0.78,1.74,0,Current,False
PF00023821,L0002872,2025-10-01,0.79,0.77,0.97,0,Current,False
PF00023822,L0002872,2025-11-01,0.79,0.76,0.21,0,Current,False
PF00023823,L0002872,2025-12-01,0.79,0.76,0.0,0,Current,False
PF00023824,L0002873,2025-10-01,7.96,7.56,56.14,0,Current,False
PF00023825,L0002873,2025-11-01,7.96,5.64,50.5,30,1-30,False
PF00023826,L0002873,2025-12-01,7.96,7.64,42.86,0,Current,False
PF00023827,L0002873,2025-12-01,7.96,7.63,35.23,0,Current,False
PF00023828,L0002874,2025-04-01,25.41,24.98,178.32,0,Current,False
PF00023829,L0002874,2025-05-01,25.41,24.29,154.03,0,Current,False
PF00023830,L0002874,2025-06-01,25.41,24.86,129.17,0,Current,False
PF00023831,L0002874,2025-07-01,25.41,24.48,104.69,0,Current,False
PF00023832,L0002874,2025-08-01,25.41,24.44,80.25,0,Current,False
PF00023833,L0002874,2025-09-01,25.41,25.21,55.04,0,Current,False
PF00023834,L0002874,2025-10-01,25.41,11.43,43.61,26,1-30,False
PF00023835,L0002874,2025-11-01,25.41,25.32,18.29,0,Current,False
PF00023836,L0002874,2025-12-01,25.41,21.58,0.0,29,1-30,False
PF00023837,L0002875,2025-01-01,1.38,1.32,9.75,0,Current,False
PF00023838,L0002875,2025-02-01,1.38,1.22,8.53,28,1-30,False
PF00023839,L0002875,2025-03-01,1.38,0.05,8.48,33,31-60,False
PF00023840,L0002875,2025-04-01,1.38,0.35,8.13,39,31-60,False
PF00023841,L0002875,2025-05-01,1.38,0.46,7.67,12,1-30,False
PF00023842,L0002875,2025-06-01,1.38,0.51,7.16,32,31-60,False
PF00023843,L0002875,2025-07-01,1.38,0.62,6.54,57,31-60,False
PF00023844,L0002875,2025-08-01,1.38,0.33,6.21,67,61-90,False
PF00023845,L0002875,2025-09-01,1.38,0.37,5.84,76,90+,False
PF00023846,L0002875,2025-10-01,1.38,0.0,5.84,123,90+,True
PF00023847,L0002876,2025-01-01,3.59,3.5,25.22,0,Current,False
PF00023848,L0002876,2025-02-01,3.59,3.41,-136.44681048721645,0,Current,False
PF00023849,L0002876,2025-03-01,3.59,3.44,18.37,0,Current,False
PF00023850,L0002876,2025-04-01,3.59,3.44,14.93,0,Current,False
PF00023851,L0002876,2025-05-01,3.59,3.41,11.52,0,Current,False
PF00023852,L0002876,2025-06-01,3.59,3.47,8.05,0,Current,False
PF00023853,L0002876,2025-07-01,3.59,2.28,5.77,30,1-30,False
PF00023854,L0002876,2025-08-01,3.59,2.08,3.69,22,1-30,False
PF00023855,L0002876,2025-09-01,3.59,1.75,1.94,48,31-60,False
PF00023856,L0002876,2025-10-01,3.59,1.67,0.27,22,1-30,False
PF00023857,L0002876,2025-11-01,3.59,1.92,0.0,18,1-30,False
PF00023858,L0002876,2025-12-01,3.59,1.69,0.0,2,1-30,False
PF00023859,L0002877,2025-04-01,3.19,3.08,22.44,0,Current,False
PF00023860,L0002877,2025-05-01,3.19,1.82,20.62,11,1-30,False
PF00023861,L0002877,2025-06-01,3.19,3.06,17.56,0,Current,False
PF00023862,L0002877,2025-07-01,3.19,3.18,14.38,0,Current,False
PF00023863,L0002877,2025-08-01,3.19,3.14,11.24,0,Current,False
PF00023864,L0002877,2025-09-01,3.19,3.16,8.08,0,Current,False
PF00023865,L0002877,2025-10-01,3.19,3.1,4.98,0,Current,False
PF00023866,L0002877,2025-11-01,3.19,3.03,1.95,0,Current,False
PF00023867,L0002877,2025-12-01,3.19,3.06,0.0,0,Current,False
PF00023868,L0002878,2025-04-01,2.48,2.39,17.44,0,Current,False
PF00023869,L0002878,2025-05-01,2.48,2.41,15.03,0,Current,False
PF00023870,L0002878,2025-06-01,2.48,2.03,13.0,4,1-30,False
PF00023871,L0002878,2025-07-01,2.48,2.4,10.6,0,Current,False
PF00023872,L0002878,2025-08-01,2.48,2.37,8.23,0,Current,False
PF00023873,L0002878,2025-09-01,2.48,2.4,5.83,0,Current,False
PF00023874,L0002878,2025-10-01,2.48,2.37,3.46,0,Current,False
PF00023875,L0002878,2025-11-01,2.48,2.47,0.99,0,Current,False
PF00023876,L0002878,2025-12-01,2.48,2.43,0.0,0,Current,False
PF00023877,L0002879,2025-05-01,6.32,6.02,44.55,0,Current,False
PF00023878,L0002879,2025-06-01,6.32,6.01,38.54,0,Current,False
PF00023879,L0002879,2025-07-01,6.32,6.28,32.26,0,Current,False
PF00023880,L0002879,2025-08-01,6.32,6.28,25.98,0,Current,False
PF00023881,L0002879,2025-09-01,6.32,3.22,22.76,9,1-30,False
PF00023882,L0002879,2025-10-01,6.32,5.49,17.27,17,1-30,False
PF00023883,L0002879,2025-11-01,6.32,3.97,13.3,23,1-30,False
PF00023884,L0002879,2025-12-01,6.32,0.23,13.07,39,31-60,False
PF00023885,L0002880,2025-05-01,23.2,23.18,162.38,0,Current,False
PF00023886,L0002880,2025-06-01,23.2,22.72,139.66,0,Current,False
PF00023887,L0002880,2025-07-01,23.2,19.02,120.64,27,1-30,False
PF00023888,L0002880,2025-08-01,23.2,22.53,98.11,0,Current,False
PF00023889,L0002880,2025-09-01,23.2,11.09,87.02,5,1-30,False
PF00023890,L0002880,2025-10-01,23.2,22.53,64.49,0,Current,False
PF00023891,L0002880,2025-11-01,23.2,22.24,42.25,0,Current,False
PF00023892,L0002880,2025-12-01,23.2,15.12,27.13,20,1-30,False
PF00023893,L0002881,2025-05-01,21.71,21.69,151.97,0,Current,False
PF00023894,L0002881,2025-06-01,21.71,20.65,131.32,0,Current,False
PF00023895,L0002881,2025-07-01,21.71,20.74,110.58,0,Current,False
PF00023896,L0002881,2025-08-01,21.71,20.93,89.65,0,Current,False
PF00023897,L0002881,2025-09-01,21.71,8.26,81.39,5,1-30,False
PF00023898,L0002881,2025-10-01,21.71,21.69,59.7,0,Current,False
PF00023899,L0002881,2025-11-01,21.71,21.1,38.6,0,Current,False
PF00023900,L0002881,2025-12-01,21.71,21.36,17.24,0,Current,False
PF00023901,L0002882,2025-05-01,1.1,1.1,7.68,0,Current,False
PF00023902,L0002882,2025-06-01,1.1,1.05,6.63,0,Current,False
PF00023903,L0002882,2025-07-01,1.1,1.07,5.56,0,Current,False
PF00023904,L0002882,2025-07-01,1.1,1.05,4.51,0,Current,False
PF00023905,L0002882,2025-08-01,1.1,1.06,3.45,0,Current,False
PF00023906,L0002882,2025-09-01,1.1,1.08,2.37,0,Current,False
PF00023907,L0002882,2025-10-01,1.1,1.05,1.32,0,Current,False
PF00023908,L0002882,2025-11-01,1.1,1.09,0.23,0,Current,False
PF00023909,L0002882,2025-12-01,1.1,1.09,0.0,0,Current,False
PF00023910,L0002883,2025-06-01,0.89,0.86,6.24,0,Current,False
PF00023911,L0002883,2025-07-01,0.89,0.86,5.38,0,Current,False
PF00023912,L0002883,2025-08-01,0.89,0.88,4.5,0,Current,False
PF00023913,L0002883,2025-09-01,0.89,0.87,3.63,0,Current,False
PF00023914,L0002883,2025-10-01,0.89,0.87,2.76,0,Current,False
PF00023915,L0002883,2025-11-01,0.89,0.86,1.9,0,Current,False
PF00023916,L0002883,2025-12-01,0.89,0.85,1.05,0,Current,False
PF00023917,L0002884,2025-03-01,18.18,18.17,127.31,0,Current,False
PF00023918,L0002884,2025-04-01,18.18,17.37,109.94,0,Current,False
PF00023919,L0002884,2025-05-01,18.18,18.12,91.82,0,Current,False
PF00023920,L0002884,2025-06-01,18.18,17.67,74.15,0,Current,False
PF00023921,L0002884,2025-07-01,18.18,17.94,56.21,0,Current,False
PF00023922,L0002884,2025-08-01,18.18,17.91,38.3,0,Current,False
PF00023923,L0002884,2025-09-01,18.18,17.74,20.56,0,Current,False
PF00023924,L0002884,2025-10-01,18.18,17.32,3.24,0,Current,False
PF00023925,L0002884,2025-11-01,18.18,17.68,0.0,0,Current,False
PF00023926,L0002884,2025-12-01,18.18,17.32,0.0,0,Current,False
PF00023927,L0002885,2025-12-01,3.7,3.61,26.01,0,Current,False
PF00023928,L0002885,2025-12-01,3.7,3.62,22.39,0,Current,False
PF00023929,L0002886,2025-03-01,2.97,1.6,22.15,14,1-30,False
PF00023930,L0002886,2025-04-01,2.97,2.86,19.29,0,Current,False
PF00023931,L0002886,2025-05-01,2.97,2.03,17.26,25,1-30,False
PF00023932,L0002886,2025-06-01,2.97,1.2,16.06,49,31-60,False
PF00023933,L0002886,2025-07-01,2.97,1.11,14.95,34,31-60,False
PF00023934,L0002886,2025-08-01,2.97,0.89,14.06,87,61-90,False
PF00023935,L0002886,2025-09-01,2.97,0.89,13.17,61,61-90,False
PF00023936,L0002886,2025-10-01,2.97,0.74,12.43,84,90+,False
PF00023937,L0002886,2025-11-01,2.97,0.0,12.43,140,90+,True
PF00023938,L0002887,2025-07-01,39.47,37.67,278.09,0,Current,False
PF00023939,L0002887,2025-08-01,39.47,37.65,240.44,0,Current,False
PF00023940,L0002887,2025-09-01,39.47,37.67,202.77,0,Current,False
PF00023941,L0002887,2025-10-01,39.47,38.73,164.04,0,Current,False
PF00023942,L0002887,2025-11-01,39.47,39.06,124.98,0,Current,False
PF00023943,L0002887,2025-12-01,39.47,37.9,87.08,0,Current,False
PF00023944,L0002888,2025-09-01,103.31,98.29,728.16,0,Current,False
PF00023945,L0002888,2025-10-01,103.31,100.0,628.16,0,Current,False
PF00023946,L0002888,2025-11-01,103.31,98.4,529.76,0,Current,False
PF00023947,L0002888,2025-12-01,103.31,102.34,427.42,0,Current,False
PF00023948,L0002889,2025-08-01,4.63,4.49,32.58,0,Current,False
PF00023949,L0002889,2025-09-01,4.63,4.55,28.03,0,Current,False
PF00023950,L0002889,2025-10-01,4.63,4.58,23.45,0,Current,False
PF00023951,L0002889,2025-11-01,4.63,4.43,19.02,0,Current,False
PF00023952,L0002889,2025-12-01,4.63,4.58,14.44,0,Current,False
PF00023953,L0002890,2025-05-01,34.21,33.54,240.15,0,Current,False
PF00023954,L0002890,2025-06-01,34.21,32.66,207.49,0,Current,False
PF00023955,L0002890,2025-07-01,34.21,30.41,177.08,30,1-30,False
PF00023956,L0002890,2025-08-01,34.21,4.61,172.47,37,31-60,False
PF00023957,L0002890,2025-09-01,34.21,7.14,165.33,69,61-90,False
PF00023958,L0002890,2025-10-01,34.21,3.75,161.58,86,61-90,False
PF00023959,L0002890,2025-11-01,34.21,5.83,155.75,58,31-60,False
PF00023960,L0002890,2025-12-01,34.21,12.92,142.83,20,1-30,False
PF00023961,L0002891,2025-04-01,2.04,2.03,14.29,0,Current,False
PF00023962,L0002891,2025-05-01,2.04,2.0,12.29,0,Current,False
PF00023963,L0002891,2025-06-01,2.04,1.96,10.33,0,Current,False
PF00023964,L0002891,2025-07-01,2.04,2.03,8.3,0,Current,False
PF00023965,L0002891,2025-08-01,2.04,1.98,6.32,0,Current,False
PF00023966,L0002891,2025-09-01,2.04,2.02,4.3,0,Current,False
PF00023967,L0002891,2025-10-01,2.04,0.75,3.55,5,1-30,False
PF00023968,L0002891,2025-11-01,2.04,0.79,2.76,45,31-60,False
PF00023969,L0002891,2025-12-01,2.04,0.26,2.5,31,31-60,False
PF00023970,L0002892,2025-08-01,35.15,33.85,247.35,0,Current,False
PF00023971,L0002892,2025-08-01,35.15,33.9,213.45,0,Current,False
PF00023972,L0002892,2025-09-01,35.15,34.07,179.38,0,Current,False
PF00023973,L0002892,2025-10-01,35.15,34.28,145.1,0,Current,False
PF00023974,L0002892,2025-11-01,35.15,34.02,111.08,0,Current,False
PF00023975,L0002892,2025-12-01,35.15,33.7,77.38,0,Current,False
PF00023976,L0002893,2025-05-01,2.93,1.96,21.46,21,1-30,False
PF00023977,L0002893,2025-06-01,2.93,1.26,20.2,35,31-60,False
PF00023978,L0002893,2025-07-01,2.93,0.02,20.18,80,61-90,False
PF00023979,L0002893,2025-08-01,2.93,0.78,19.4,89,61-90,False
PF00023980,L0002893,2025-09-01,2.93,0.59,18.81,76,90+,False
PF00023981,L0002893,2025-10-01,2.93,0.0,18.81,119,90+,True
PF00023982,L0002894,2025-07-01,1.94,1.71,13.77,23,1-30,False
PF00023983,L0002894,2025-08-01,1.94,1.93,11.84,0,Current,False
PF00023984,L0002894,2025-09-01,1.94,1.87,9.97,0,Current,False
PF00023985,L0002894,2025-10-01,1.94,1.92,8.05,0,Current,False
PF00023986,L0002894,2025-11-01,1.94,1.86,6.19,0,Current,False
PF00023987,L0002894,2025-12-01,1.94,1.88,4.31,0,Current,False
PF00023988,L0002895,2025-06-01,8.53,8.3,59.93,0,Current,False
